Link,Title,Author,Rating,Total Views,Average Views,Followers,Favorites,Ratings,Pages,Patreon Link,Patron Count,Earnings
https://www.royalroad.com/fiction/42088/empire-of-the-stars,Empire of the Stars,hope29,0.0,122.0,41.0,3.0,1.0,0.0,17.0,,,
https://www.royalroad.com/fiction/51837/luminasity-protocol-synergization,Luminasity: Protocol Synergization ,Nolazirkulus Truth,0.0,391.0,36.0,3.0,1.0,0.0,73.0,,,
https://www.royalroad.com/fiction/57880/blood-red-moon,Blood Red Moon,yugen.cartoon,0.0,108.0,36.0,3.0,0.0,0.0,49.0,,,
https://www.royalroad.com/fiction/56545/cowboy-magic,Cowboy Magic,HH Raymond,5.0,202.0,67.0,3.0,1.0,1.0,37.0,,,
https://www.royalroad.com/fiction/57344/sharpened-knives,Sharpened Knives,DJARWrites,5.0,589.0,27.0,3.0,0.0,1.0,136.0,,,
https://www.royalroad.com/fiction/58779/rising-to-the-peak,Rising to the Peak,BitOfCode,0.0,64.0,64.0,3.0,0.0,0.0,10.0,,,
https://www.royalroad.com/fiction/58441/rebirth-of-a-cursed-woman,Rebirth of a cursed woman ,JaffaJessie ,0.0,101.0,50.0,3.0,0.0,0.0,60.0,,,
https://www.royalroad.com/fiction/29049/eternia-memories-2x,Eternia Memories: 2+X,tickles,0.0,3301.0,103.0,3.0,1.0,0.0,758.0,,,
https://www.royalroad.com/fiction/53001/magician-among-mages,Magician Among Mages,W0ncler(lll),5.0,204.0,51.0,3.0,2.0,1.0,27.0,,,
https://www.royalroad.com/fiction/59625/pink,Pink,spectacles,0.0,118.0,30.0,3.0,0.0,0.0,19.0,,,
https://www.royalroad.com/fiction/56788/the-house-of-enki-book-1-of-the-meridian-controls,"The house of Enki Book 1 of, The Meridian Controls",Bdauls,0.0,747.0,36.0,3.0,1.0,0.0,303.0,,,
https://www.royalroad.com/fiction/57098/in-the-palace-of-gods,[In The Palace Of Gods],DARKAGES,0.0,397.0,36.0,3.0,1.0,0.0,36.0,,,
https://www.royalroad.com/fiction/55854/heartburn,Heartburn,MissesFlare,4.0,308.0,38.0,3.0,1.0,1.0,43.0,,,
https://www.royalroad.com/fiction/46175/dial-h-for-heroics,Dial H for Heroics,csyphrett,2.5,5310.0,133.0,3.0,1.0,2.0,291.0,,,
https://www.royalroad.com/fiction/54433/task-force-51-work-in-progresstitle-may-change,Task Force 51 (WORK IN PROGRESS/TITLE MAY CHANGE),TacoRepublic117,0.0,45.0,45.0,3.0,0.0,0.0,0.0,,,
https://www.royalroad.com/fiction/57289/incite,INCITE,Scribe 101,2.5,32.0,32.0,3.0,0.0,1.0,3.0,,,
https://www.royalroad.com/fiction/51649/code-geass-love-of-sacrifice,Code Geass: Love of Sacrifice,Rosella Author,0.0,475.0,79.0,3.0,0.0,0.0,108.0,,,
https://www.royalroad.com/fiction/16040/the-power-within,The Power Within,Lukeman88,5.0,961.0,87.0,3.0,0.0,1.0,64.0,,,
https://www.royalroad.com/fiction/52726/the-burning-city,The Burning City,Jake Kerr,5.0,1961.0,49.0,3.0,3.0,1.0,264.0,,,
https://www.royalroad.com/fiction/59138/against-all-odds,Against All Odds,1Don-Venerable20,0.0,360.0,28.0,3.0,1.0,0.0,53.0,,,
https://www.royalroad.com/fiction/58353/the-mad-king-of-the-tree-men-illustrated-and-rewritten,The Mad King of the Tree-men (Illustrated and Rewritten),Jayrayme6,0.0,112.0,28.0,3.0,0.0,0.0,61.0,,,
https://www.royalroad.com/fiction/57550/a-loser-in-a-new-world,A loser in a new world,CasualLiterate,0.0,411.0,68.0,3.0,0.0,0.0,26.0,,,
https://www.royalroad.com/fiction/59711/perfect-evolution,Perfect Evolution,Muckat Queen,0.0,22.0,22.0,3.0,1.0,0.0,11.0,,,
https://www.royalroad.com/fiction/52252/reverse-fantasy,Reverse Fantasy ,dj35,2.5,14.0,14.0,3.0,0.0,1.0,5.0,,,
https://www.royalroad.com/fiction/48833/yuus-chuunibyou,Yuu's chuunibyou,ransuko,0.0,2810.0,70.0,3.0,2.0,0.0,105.0,,,
https://www.royalroad.com/fiction/53751/will-of-the-soldier,Will Of The Soldier,Milites Voluntatem,2.5,984.0,70.0,3.0,1.0,1.0,53.0,,,
https://www.royalroad.com/fiction/53408/eastland,Eastland,amiwriter,0.0,303.0,23.0,3.0,1.0,0.0,97.0,,,
https://www.royalroad.com/fiction/58736/trapped-in-a-crappy-mobile-game,Trapped In a Crappy Mobile Game,da_very_Flari,0.0,240.0,34.0,3.0,0.0,0.0,29.0,,,
https://www.royalroad.com/fiction/58260/the-librarians-blade,The librarian's blade,TheFluffyMoose,1.5,106.0,53.0,3.0,0.0,1.0,16.0,,,
https://www.royalroad.com/fiction/54561/far-from-dust-earths-last-hope,Far From Dust - Earths Last Hope,silentbloodgod,0.0,128.0,32.0,3.0,1.0,0.0,18.0,,,
https://www.royalroad.com/fiction/37776/quantum-magodynamics-old,Quantum Magodynamics [Old],codetoil,0.0,407.0,58.0,3.0,0.0,0.0,8.0,,,
https://www.royalroad.com/fiction/54057/an-immortals-kingdom,An Immortals Kingdom,WraithBox,5.0,172.0,43.0,3.0,1.0,1.0,32.0,,,
https://www.royalroad.com/fiction/58017/the-dumping-ground,The Dumping Ground,Saiph,5.0,106.0,13.0,3.0,0.0,1.0,35.0,,,
https://www.royalroad.com/fiction/58287/neon-chronicles,Neon Chronicles,K.Lark,0.0,729.0,17.0,3.0,0.0,0.0,315.0,,,
https://www.royalroad.com/fiction/52030/numinous-system-draghoul,Numinous System: Draghoul,Numinous,2.5,76.0,38.0,3.0,0.0,1.0,17.0,,,
https://www.royalroad.com/fiction/48194/inscription,Inscription,PrismaArchives,2.5,273.0,30.0,3.0,1.0,1.0,84.0,,,
https://www.royalroad.com/fiction/40771/the-kings-silhouette,The King’s Silhouette,Fasih,3.75,1403.0,140.0,3.0,2.0,2.0,54.0,,,
https://www.royalroad.com/fiction/56228/wanderers,Wanderers,smokeebredd,0.0,149.0,15.0,3.0,0.0,0.0,57.0,,,
https://www.royalroad.com/fiction/57897/the-elemental-chronicles-the-uprising,The elemental chronicles: The uprising,Dynamic,5.0,36.0,18.0,3.0,1.0,1.0,5.0,,,
https://www.royalroad.com/fiction/39916/protectors-of-worlds,Protector's of Worlds,SIlver-Soldier,4.5,1122.0,75.0,3.0,2.0,1.0,148.0,,,
https://www.royalroad.com/fiction/59391/path-of-darkness,Path of Darkness,ShadeTheDeamon09,5.0,14.0,14.0,3.0,0.0,1.0,0.0,,,
https://www.royalroad.com/fiction/58846/the-paper-mage-and-the-heart-of-rot,The paper mage and the heart of rot,Solias,5.0,140.0,70.0,3.0,2.0,2.0,9.0,,,
https://www.royalroad.com/fiction/50074/the-relationship-advice-club-updated,The relationship advice club ( updated ),Yukalala sensei,0.0,20.0,20.0,3.0,3.0,0.0,12.0,,,
https://www.royalroad.com/fiction/55446/the-dragon-child,The dragon child,The Devourer,0.0,398.0,36.0,3.0,2.0,0.0,55.0,,,
https://www.royalroad.com/fiction/55778/twist-of-fate,Twist of Fate,DangerKitty,4.75,252.0,63.0,3.0,1.0,2.0,24.0,,,
https://www.royalroad.com/fiction/59489/the-ninth-element,The Ninth Element,CurlyCapriCorn,5.0,135.0,19.0,3.0,0.0,3.0,72.0,,,
https://www.royalroad.com/fiction/52179/specious-present,Specious Present,R_A_D,0.0,536.0,67.0,3.0,2.0,0.0,56.0,,,
https://www.royalroad.com/fiction/52470/eric-the-unready,Eric the Unready,Deathbysleep,4.0,607.0,61.0,3.0,2.0,1.0,17.0,,,
https://www.royalroad.com/fiction/52546/legend-of-silverbeard-mead-demons-and-delicacies,"Legend of Silverbeard: Mead, Demons, and Delicacies ",DarenGillingham,0.0,362.0,52.0,3.0,0.0,0.0,60.0,,,
https://www.royalroad.com/fiction/54490/shift-happens,Shift Happens,Krunthios,0.0,544.0,68.0,3.0,1.0,0.0,41.0,,,
https://www.royalroad.com/fiction/50469/harmony-and-discord,Harmony and Discord,Writing Central,5.0,1879.0,94.0,3.0,1.0,1.0,109.0,,,
https://www.royalroad.com/fiction/54700/ars-nova,Ars Nova,Kadets,0.0,546.0,25.0,3.0,0.0,0.0,236.0,,,
https://www.royalroad.com/fiction/47835/protectors-the-legends,Protectors: The Legends,River12321,0.0,166.0,42.0,3.0,0.0,0.0,7.0,,,
https://www.royalroad.com/fiction/50438/anathema-in-chrysalis,Anathema in Chrysalis,Mother_Kos,4.0,654.0,93.0,3.0,1.0,1.0,29.0,,,
https://www.royalroad.com/fiction/50946/vahryon-son-of-izara,"Vahryon, Son of Izara",Vahryon,0.0,119.0,40.0,3.0,0.0,0.0,27.0,,,
https://www.royalroad.com/fiction/53384/isekai-a-tale-of-the-ordinary,Isekai: A Tale of The Ordinary,Fidelvel,5.0,642.0,49.0,3.0,1.0,1.0,94.0,,,
https://www.royalroad.com/fiction/56383/the-art-of-love-and-war,The Art of Love and War,Schneizel,4.0,27.0,27.0,3.0,0.0,1.0,6.0,,,
https://www.royalroad.com/fiction/53644/soul-of-etherfrozen-road-odyssey,Soul of ether/Frozen road odyssey,M_A_Leander,0.0,475.0,37.0,3.0,0.0,0.0,201.0,,,
https://www.royalroad.com/fiction/38662/coalesce,Coalesce,TWOJ,5.0,1397.0,61.0,3.0,0.0,1.0,216.0,,,
https://www.royalroad.com/fiction/52082/magical-gang-war,Magical Gang War,albertorwell,3.0,497.0,36.0,3.0,1.0,1.0,67.0,,,
https://www.royalroad.com/fiction/57508/rogue,Rogue,Uncle0llie,4.5,835.0,27.0,3.0,3.0,1.0,282.0,,,
https://www.royalroad.com/fiction/54677/the-inheritance-of-the-doll-dungeon-master,The Inheritance of the Doll Dungeon Master ,Aotsuki Usaginoha,0.0,69.0,69.0,3.0,1.0,0.0,6.0,,,
https://www.royalroad.com/fiction/56622/the-adored,The Adored ,kevins,0.0,143.0,48.0,3.0,0.0,0.0,26.0,,,
https://www.royalroad.com/fiction/59330/world-train,World Train,Introspective Schadenfreude,5.0,356.0,27.0,3.0,1.0,1.0,48.0,,,
https://www.royalroad.com/fiction/54412/the-end-of-time-universal-battle-royale,The End of Time: Universal Battle Royale,PurplePinata,5.0,205.0,205.0,3.0,1.0,1.0,8.0,,,
https://www.royalroad.com/fiction/56713/craftsmans-dogma-alchemist,Craftsman's Dogma: Alchemist,StoryOfAFerret,2.5,120.0,40.0,3.0,1.0,1.0,30.0,https://www.patreon.com/storyofaferret,,
https://www.royalroad.com/fiction/57311/modernization-in-another-world,Modernization in another world,Majesticfoxerfon,0.0,304.0,43.0,3.0,0.0,0.0,76.0,,,
https://www.royalroad.com/fiction/52076/domain-of-the-demon-lord,Domain of the Demon Lord,Siron,0.0,64.0,32.0,3.0,0.0,0.0,10.0,,,
https://www.royalroad.com/fiction/56899/clumsy-evil,Clumsy Evil,UglyDuck,0.0,149.0,21.0,3.0,1.0,0.0,34.0,,,
https://www.royalroad.com/fiction/57477/klawhammer,Klawhammer,mrcameronvolz,0.0,436.0,12.0,3.0,1.0,0.0,218.0,,,
https://www.royalroad.com/fiction/58437/forsaken-eternity,Forsaken Eternity,DestroyerXL,0.0,48.0,16.0,3.0,1.0,0.0,12.0,,,
https://www.royalroad.com/fiction/55167/language-of-magic,Language of Magic,Arsul,5.0,54.0,54.0,3.0,0.0,1.0,6.0,,,
https://www.royalroad.com/fiction/49792/monsthero,MonstHero,AndrewKenzai,0.0,180.0,90.0,3.0,0.0,0.0,8.0,,,
https://www.royalroad.com/fiction/55344/susan-god-of-fowl-murder,Susan: God of Fowl Murder,markusariliu,0.0,110.0,55.0,3.0,1.0,0.0,8.0,,,
https://www.royalroad.com/fiction/56431/the-librarian,The Librarian,sensibleshroom,5.0,318.0,40.0,3.0,1.0,2.0,47.0,,,
https://www.royalroad.com/fiction/54687/the-slayers-of-the-seven,The Slayers Of The Seven ,BackgroundAntagonist,2.5,951.0,41.0,3.0,1.0,1.0,109.0,,,
https://www.royalroad.com/fiction/55334/project-evolution,Project Evolution,Artifice,0.0,52.0,52.0,3.0,0.0,0.0,17.0,,,
https://www.royalroad.com/fiction/53332/goddess,Goddess,Loker,5.0,324.0,46.0,3.0,0.0,1.0,53.0,,,
https://www.royalroad.com/fiction/54758/story-teller,Story Teller,hopepunks,0.0,156.0,78.0,3.0,1.0,0.0,23.0,,,
https://www.royalroad.com/fiction/56816/world-of-uni,World Of Uni,Gallant Shadow,0.0,128.0,21.0,3.0,0.0,0.0,90.0,,,
https://www.royalroad.com/fiction/50214/oceaniq,Oceaniq,lmluvaine,0.5,283.0,26.0,3.0,0.0,0.0,72.0,https://www.patreon.com/lmluvaine,,
https://www.royalroad.com/fiction/52896/the-golden-hero-and-the-black-knight,The Golden Hero and The Black Knight,Manuel Cruz-Banda,5.0,156.0,39.0,3.0,0.0,1.0,44.0,,,
https://www.royalroad.com/fiction/58574/the-devils-fallen-angel,The Devil's Fallen Angel,TheYoungLadyL,5.0,196.0,33.0,3.0,1.0,1.0,67.0,,,
https://www.royalroad.com/fiction/59321/nyx-of-the-night,Nyx Of The Night,VeganButcher,5.0,90.0,30.0,3.0,1.0,1.0,12.0,,,
https://www.royalroad.com/fiction/49815/earthling-alien-and-the-occult,"Earthling, Alien and The Occult",TimeTravel1589,0.0,71.0,36.0,3.0,1.0,0.0,10.0,,,
https://www.royalroad.com/fiction/57794/humanity-traitor,Humanity Traitor,overlord2012,0.0,142.0,36.0,3.0,0.0,0.0,25.0,,,
https://www.royalroad.com/fiction/51757/worldwalker-the-boy-who-could-see-between-worlds,WorldWalker: The boy who could see between worlds.,wonderinboix27,0.0,604.0,46.0,3.0,0.0,0.0,134.0,,,
https://www.royalroad.com/fiction/42662/world-cleanup,World Cleanup,Chisana sakka,0.0,552.0,61.0,3.0,3.0,0.0,36.0,,,
https://www.royalroad.com/fiction/57381/im-a-lion-so-what,"I'm a lion, so what?",Bullship,5.0,43.0,43.0,3.0,0.0,1.0,2.0,,,
https://www.royalroad.com/fiction/50780/the-elf-queens-life-reset,The Elf Queen's Life Reset,Lucy Cinnamon,0.0,80.0,40.0,3.0,0.0,0.0,5.0,,,
https://www.royalroad.com/fiction/57543/dao-of-the-dirt,Dao of the Dirt,jay244,1.5,253.0,36.0,3.0,0.0,1.0,17.0,,,
https://www.royalroad.com/fiction/49112/slayers-company,Slayers' Company,Serviced Nokia,0.0,278.0,40.0,3.0,0.0,0.0,38.0,,,
https://www.royalroad.com/fiction/56403/the-descent,The Descent,lunaharlow,0.0,227.0,25.0,3.0,1.0,0.0,76.0,,,
https://www.royalroad.com/fiction/46595/domain-underworld,Domain: Underworld,RunAwayLaze,0.0,109.0,36.0,3.0,0.0,0.0,40.0,,,
https://www.royalroad.com/fiction/59028/heaven-stealing-thief,Heaven Stealing Thief,CoconutLOCO,4.0,143.0,29.0,3.0,0.0,1.0,14.0,,,
https://www.royalroad.com/fiction/48785/the-white-rose,The White Rose ,SonrZa625,0.0,1374.0,44.0,3.0,1.0,0.0,103.0,,,
https://www.royalroad.com/fiction/56829/guardians-of-the-forest,Guardians of the Forest,volcanicMole,4.25,105.0,15.0,3.0,1.0,2.0,68.0,,,
https://www.royalroad.com/fiction/54982/iyres-path-mountains-of-ice-book-1-litrpg,Iyre's Path - Mountains of Ice BOOK 1 (LitRPG),Arcanus2024,0.0,102.0,34.0,3.0,1.0,0.0,9.0,,,
https://www.royalroad.com/fiction/57921/seilahs-true-ending,Seilah’s True Ending,miyarisasha,0.0,61.0,20.0,3.0,0.0,0.0,37.0,,,
https://www.royalroad.com/fiction/57650/fight-a-highschool-delinquent-action-story,"Fight!! (a highschool, delinquent, action story)",MachoMacho,3.0,885.0,35.0,3.0,1.0,2.0,58.0,,,
https://www.royalroad.com/fiction/59177/i-was-a-whale-but-then-my-account-got-hacked-litrpg,"I Was a Whale, but Then My Account Got Hacked (LitRPG)",AnthonyFrancis,5.0,148.0,49.0,3.0,0.0,1.0,23.0,,,
https://www.royalroad.com/fiction/59604/way-back,Way Back,random user897654,0.0,38.0,19.0,3.0,1.0,0.0,4.0,,,
https://www.royalroad.com/fiction/59274/the-divine-gambit,The Divine Gambit,Kemmers,5.0,56.0,56.0,3.0,1.0,2.0,42.0,,,
https://www.royalroad.com/fiction/55810/the-silverdust-moon-dancer,The Silverdust Moon Dancer,Goup,5.0,29.0,29.0,3.0,0.0,1.0,3.0,,,
https://www.royalroad.com/fiction/47465/the-end-for-a-new-beginning,The End for a New Beginning,NightmareMonarch,5.0,32.0,32.0,3.0,1.0,1.0,1.0,,,
https://www.royalroad.com/fiction/57914/marvel-darkclaw-origins,Marvel: Darkclaw Origins,Lord_Bell,0.0,112.0,112.0,3.0,2.0,0.0,9.0,,,
https://www.royalroad.com/fiction/51635/convicted,Convicted,RyderZavianBailey,0.0,2826.0,74.0,3.0,1.0,0.0,183.0,https://www.patreon.com/ryderbailey,,
https://www.royalroad.com/fiction/58030/under-the-verdant-skies,Under the Verdant Skies,Arthanis,0.0,23.0,12.0,3.0,0.0,0.0,6.0,,,
https://www.royalroad.com/fiction/52568/a-life-to-save-protection-detail-series-book-2,A Life to Save - Protection Detail Series Book #2,Maggie Kerr,0.0,1047.0,22.0,3.0,0.0,0.0,426.0,,,
https://www.royalroad.com/fiction/51904/glory-honor,Glory? Honor?,Grims Reality,4.0,391.0,36.0,3.0,0.0,1.0,82.0,,,
https://www.royalroad.com/fiction/58477/children-of-a-lesser-god,Children of a Lesser God,M_C,0.0,192.0,16.0,3.0,0.0,0.0,48.0,,,
https://www.royalroad.com/fiction/58971/crimson-sun-book-1,Crimson Sun - Book 1,Maude R. Masterson,0.0,225.0,45.0,3.0,3.0,0.0,18.0,,,
https://www.royalroad.com/fiction/55947/a-simple-solution,A Simple Solution ,Tesoro nascosto,0.0,198.0,99.0,3.0,0.0,0.0,6.0,,,
https://www.royalroad.com/fiction/56338/parsing-the-codex,Parsing the Codex,BushletBoy,0.0,181.0,36.0,3.0,0.0,0.0,35.0,,,
https://www.royalroad.com/fiction/54627/i-will-be-a-villain-in-this-life,"""I will be a villain in this life""",Amber Shaw,0.0,27.0,27.0,3.0,0.0,0.0,2.0,,,
https://www.royalroad.com/fiction/56721/winds-part-i,Winds (Part I),Onjel Bercier,4.25,882.0,80.0,3.0,0.0,2.0,190.0,,,
https://www.royalroad.com/fiction/58249/pokemon-mystery-dungeon-liberators-of-fate,Pokémon Mystery Dungeon - Liberators of Fate,Navar,4.0,968.0,16.0,3.0,0.0,1.0,973.0,,,
https://www.royalroad.com/fiction/53238/a-compendium-of-tales-from-mimameidr,A Compendium of Tales from Mimameidr,DracoNonDeo,5.0,65.0,32.0,3.0,2.0,1.0,5.0,,,
https://www.royalroad.com/fiction/51993/fireborne-lineage,Fireborne: Lineage,Spandan Chatterjee,5.0,246.0,41.0,3.0,2.0,1.0,21.0,,,
https://www.royalroad.com/fiction/51192/torn-kingdoms,Torn Kingdoms,Czanx,0.0,169.0,28.0,3.0,0.0,0.0,18.0,,,
https://www.royalroad.com/fiction/59670/rated-r,Rated R,Crunch Berries,0.0,28.0,28.0,3.0,1.0,0.0,5.0,,,
https://www.royalroad.com/fiction/50958/darkness-of-hell,Darkness Of Hell,Man_k,4.75,1494.0,50.0,3.0,3.0,2.0,144.0,,,
https://www.royalroad.com/fiction/57089/sinners-make-the-worst-saints,Sinners Make the Worst Saints,Tenebris_,5.0,1397.0,27.0,3.0,1.0,2.0,369.0,,,
https://www.royalroad.com/fiction/58042/marcus-aurelius,Marcus Aurelius,Guino,2.5,316.0,35.0,3.0,0.0,3.0,42.0,,,
https://www.royalroad.com/fiction/55127/fools-gold,Fool's Gold,AD3ng,2.0,42.0,42.0,3.0,1.0,1.0,4.0,,,
https://www.royalroad.com/fiction/49762/a-collision-of-two-worlds-prologue,A Collision of Two Worlds : Prologue,BlessedAmateur,0.0,397.0,40.0,3.0,2.0,0.0,12.0,,,
https://www.royalroad.com/fiction/56005/the-ships-cook,The Ship's Cook,TheMoldySausage,3.0,448.0,41.0,3.0,0.0,1.0,85.0,,,
https://www.royalroad.com/fiction/50547/memory-lane,Memory Lane,L. A. Sirius,0.0,622.0,52.0,3.0,0.0,0.0,151.0,,,
https://www.royalroad.com/fiction/41552/shadow-the-cat,Shadow the cat,Sandsharklvl999,3.5,1626.0,125.0,3.0,2.0,2.0,23.0,,,
https://www.royalroad.com/fiction/55795/realm-traveler,Realm Traveler,GSDN3,0.0,461.0,66.0,3.0,0.0,0.0,61.0,,,
https://www.royalroad.com/fiction/54211/the-warriors-journey,The Warriors Journey,Nimz,5.0,269.0,67.0,3.0,2.0,1.0,16.0,,,
https://www.royalroad.com/fiction/55995/between-reality-gy-aspect,Between Reality: G.Y Aspect,Babalah Jr.,0.0,1134.0,11.0,3.0,1.0,0.0,482.0,,,
https://www.royalroad.com/fiction/55694/modern-shower-cultivation,Modern Shower Cultivation ,Bradur-iwnl-,0.0,450.0,112.0,3.0,0.0,0.0,37.0,,,
https://www.royalroad.com/fiction/52146/parasite-emperor,Parasite Emperor,CoconutLOCO,0.0,402.0,57.0,3.0,2.0,0.0,21.0,,,
https://www.royalroad.com/fiction/53227/invincible-rat-spirit,Invincible rat spirit,Mythofman,4.0,125.0,42.0,3.0,0.0,1.0,11.0,,,
https://www.royalroad.com/fiction/55577/the-guest,The Guest,Storypickler,0.0,365.0,26.0,3.0,0.0,0.0,145.0,,,
https://www.royalroad.com/fiction/58387/meeting-the-wolf,Meeting the Wolf,inlucidreverie,5.0,58.0,58.0,3.0,1.0,2.0,5.0,,,
https://www.royalroad.com/fiction/58997/underground-dungeon,Underground dungeon ,Howde-the-mant,0.0,104.0,52.0,3.0,0.0,0.0,8.0,,,
https://www.royalroad.com/fiction/54009/a-mortals-reincarnation-system,A Mortals Reincarnation System,Geekmaster1001,0.0,34.0,34.0,3.0,1.0,0.0,1.0,,,
https://www.royalroad.com/fiction/52453/radiant-prism,Radiant Prism,Yairy,5.0,174.0,35.0,3.0,0.0,1.0,59.0,,,
https://www.royalroad.com/fiction/54224/the-world-of-superheroes-is-too-rough-for-mob,The World Of SuperHeroes is too rough for mob,Harlequin1010,0.0,110.0,55.0,3.0,2.0,0.0,9.0,,,
https://www.royalroad.com/fiction/56676/the-sleepers-serenade,The Sleeper's Serenade,AdmittedlyBad,5.0,745.0,27.0,3.0,0.0,1.0,351.0,,,
https://www.royalroad.com/fiction/59609/weakness-is-the-greatest-strength,Weakness is the Greatest Strength,Crazyraptor25,0.0,73.0,24.0,3.0,0.0,0.0,42.0,,,
https://www.royalroad.com/fiction/50621/hunter,Hunter,vickyQuill,4.5,384.0,38.0,3.0,2.0,1.0,28.0,,,
https://www.royalroad.com/fiction/53654/the-titan-of-valour,The Titan of Valour,Obese_Wyvern,2.5,1045.0,58.0,3.0,1.0,1.0,63.0,,,
https://www.royalroad.com/fiction/59308/the-mechdamon-manifesto,The Mechdamon Manifesto,dondonrv,0.0,161.0,12.0,3.0,0.0,0.0,41.0,https://www.patreon.com/dondonrv,,
https://www.royalroad.com/fiction/59424/eternal-pavilion,Eternal Pavilion,Ulysses ,5.0,132.0,15.0,3.0,1.0,1.0,75.0,,,
https://www.royalroad.com/fiction/57708/neo-tokeyo-199x-m1,Neo-Tokeyo 199X: M1,Ser JS,0.0,320.0,17.0,3.0,1.0,0.0,113.0,,,
https://www.royalroad.com/fiction/23190/rockstar,RockStar,Velessein Rose,4.0,259.0,24.0,3.0,1.0,1.0,112.0,,,
https://www.royalroad.com/fiction/53543/s-c-h-a-d-e-n-f-r-e-u-d-e,S C H A D E N F R E U D E,AriaKitsune,0.0,59.0,59.0,3.0,2.0,0.0,8.0,,,
https://www.royalroad.com/fiction/52654/devils-demons-and-dead-men,Devils Demons and Dead Men,shanelochlannblack,5.0,389.0,43.0,3.0,0.0,1.0,29.0,,,
https://www.royalroad.com/fiction/54540/the-periplus-of-hanno,The Periplus of Hanno,DavidDHammons,0.0,1169.0,30.0,3.0,1.0,0.0,341.0,,,
https://www.royalroad.com/fiction/49917/gods-of-arkanoth,Gods of Arkanoth,Disciple,5.0,765.0,40.0,3.0,1.0,1.0,175.0,,,
https://www.royalroad.com/fiction/44056/tales-from-the-dcmu,Tales from the DCMU,TheFool0,5.0,197.0,49.0,3.0,0.0,1.0,51.0,,,
https://www.royalroad.com/fiction/54678/michael-medicis-school-for-magical-mavericks,Michael Medici's School for Magical Mavericks,FromOneMan,4.0,173.0,58.0,3.0,1.0,3.0,17.0,,,
https://www.royalroad.com/fiction/52800/annabelle,Annabelle,Tim vee,5.0,530.0,24.0,3.0,2.0,1.0,153.0,,,
https://www.royalroad.com/fiction/58465/the-secret-billionaire-who-got-tongues-wagging,The secret billionaire who got tongues wagging,Laurababy,0.0,114.0,38.0,3.0,1.0,0.0,19.0,,,
https://www.royalroad.com/fiction/56031/dominic-the-great,Dominic The Great,Lord Xerxes,2.0,382.0,38.0,3.0,0.0,1.0,43.0,,,
https://www.royalroad.com/fiction/54869/the-serious-business-of-being-a-magical-girl,The serious business of being a magical girl,Homcomru,0.0,103.0,103.0,3.0,0.0,0.0,19.0,,,
https://www.royalroad.com/fiction/43051/my-twin-got-summoned-instead,My Twin Got Summoned Instead,Fleza,5.0,389.0,78.0,3.0,2.0,1.0,31.0,,,
https://www.royalroad.com/fiction/58957/i-need-a-healthy-relationship-for-my-spirit-armor,I Need a Healthy Relationship for My Spirit Armor to Work!?,HACK4Writtin ,0.0,49.0,24.0,3.0,0.0,0.0,8.0,,,
https://www.royalroad.com/fiction/55197/hidden-trials,Hidden Trials,Ryuluck,0.0,1961.0,50.0,3.0,0.0,0.0,221.0,,,
https://www.royalroad.com/fiction/57050/the-ruler-of-ethor,The Ruler of Ethor,Caronii,0.0,134.0,27.0,3.0,1.0,0.0,19.0,,,
https://www.royalroad.com/fiction/59344/isekai-management-department,Isekai Management Department ,GwynGang,0.0,344.0,57.0,3.0,0.0,0.0,17.0,,,
https://www.royalroad.com/fiction/54852/arbiter-the-tempering,Arbiter: The Tempering,J.T. Baillie,5.0,101.0,50.0,3.0,0.0,1.0,11.0,,,
https://www.royalroad.com/fiction/58417/springtide-harvest,Springtide Harvest,J.D. Mitchell,0.0,339.0,15.0,3.0,0.0,0.0,114.0,,,
https://www.royalroad.com/fiction/53349/the-prowlisi-and-the-assembly,The Prowlisi and The Assembly,Stieg C Bear,5.0,545.0,54.0,3.0,1.0,1.0,116.0,,,
https://www.royalroad.com/fiction/51088/casual-player-btw,Casual Player BTW,Hearm Jan,0.0,126.0,42.0,3.0,0.0,0.0,23.0,,,
https://www.royalroad.com/fiction/56563/heart-of-glass,Heart of Glass,faustianbargain,5.0,34.0,17.0,3.0,1.0,1.0,10.0,,,
https://www.royalroad.com/fiction/52948/lights-shadow,Light's Shadow,djb,4.0,68.0,34.0,3.0,0.0,1.0,8.0,,,
https://www.royalroad.com/fiction/57609/bannerlords-of-kastador,Bannerlords of Kastador,M.S. Olney,0.0,102.0,20.0,3.0,1.0,0.0,25.0,,,
https://www.royalroad.com/fiction/52548/i-necromancer,"I, Necromancer",k4rn0,4.166665,122.0,41.0,3.0,0.0,3.0,51.0,,,
https://www.royalroad.com/fiction/59159/not-another-isekai-story,Not another isekai story! ,Firelily,0.0,130.0,22.0,3.0,1.0,0.0,21.0,,,
https://www.royalroad.com/fiction/56208/the-veil,The Veil,zIOn6,2.166665,473.0,26.0,3.0,0.0,3.0,123.0,,,
https://www.royalroad.com/fiction/53301/family-mutt-the-perilous-pop-up-on-hiatus-for,Family Mutt & the Perilous Pop-up (On Hiatus For Now due to re-writes ),cacklingcat,4.666665,164.0,41.0,3.0,0.0,3.0,19.0,,,
https://www.royalroad.com/fiction/57913/terrian-pride,Terrian Pride ,Lord_Bell,0.0,7.0,7.0,3.0,1.0,0.0,9.0,,,
